4.109648638065986233e+03,4.110687336741625586e+03,4.112334499180362400e+03,4.114216005257205325e+03,4.116078709972799516e+03,4.118117804621509094e+03,4.120461436771388435e+03,4.123183973830316972e+03,4.126395655198150962e+03,4.129953873333649426e+03,4.133789117544347391e+03,4.137849020862782709e+03,4.142100086306754747e+03,4.146596604116564777e+03,4.151219995668516276e+03,4.155867494029483169e+03,4.160820337941016987e+03,4.166364763310766648e+03,4.172277311416275552e+03,4.178246036834036204e+03,4.184289018063678668e+03,4.190723603425829424e+03,4.197496287626788217e+03,4.204089812794612044e+03,4.210450533698249274e+03,4.217210325079900031e+03,4.224431364061141721e+03,4.231375548524651094e+03,4.237602381659614366e+03,4.243604616309818994e+03,4.249599975133292901e+03,4.254961004258864705e+03,4.259715625566722338e+03,4.264711623133529429e+03,4.270110260702575943e+03,4.274960205829232109e+03,4.278814383183615973e+03,4.282277526580325684e+03,4.285850029098339292e+03,4.289224771788143698e+03,4.292192440507208630e+03,4.294893828634897545e+03,4.297190372420370295e+03,4.298879611736274455e+03,4.300257509620449127e+03,4.301617665556828797e+03,4.302767667789271400e+03,4.303280243300138864e+03,4.303235064801695444e+03,4.303061220923081237e+03,4.302770082110843759e+03,4.301860883343336354e+03,4.299790279039423694e+03,4.296648646729069696e+03,4.292921239960009189e+03,4.288987460573051976e+03,4.284780630074459623e+03,4.280304534414422051e+03,4.275796253830524620e+03,4.271303918444865303e+03,4.266710256753171961e+03,4.262302032918276382e+03,4.258583018403527603e+03,4.255691264404878893e+03,4.253455681759892286e+03,4.251462463231027868e+03,4.249621759003358420e+03,4.248177805632969466e+03,4.246888584996982900e+03,4.245577266335246350e+03,4.244569893846341984e+03,4.243750963516135926e+03,4.243139257419052228e+03,4.243141146185101206e+03,4.243292446398746506e+03,4.242968069665603252e+03,4.242440418554469034e+03,4.241686091896677681e+03,4.240425314327587330e+03,4.238757376061430477e+03,4.236811646932813346e+03,4.234800687908977125e+03,4.232443601284431679e+03,4.228877281706753820e+03,4.224063303246750365e+03,4.218807340998067048e+03,4.213374130844125830e+03,4.207842182480743759e+03,4.202476146566896205e+03,4.197252823422511028e+03,4.191893978084610353e+03,4.186363050253105939e+03,4.180868724376624414e+03,4.175766573595989939e+03,4.171214562412858868e+03
4.247746655670721339e+03,4.254436599338508131e+03,4.261726039195041267e+03,4.269446227898172765e+03,4.277822480004344470e+03,4.286471672943490375e+03,4.295038430093195529e+03,4.303455925604521326e+03,4.311875195787230950e+03,4.320135184272505285e+03,4.328140752608815092e+03,4.335555963936008084e+03,4.342736099352075144e+03,4.349672567905462529e+03,4.356436162102726485e+03,4.363449088148306146e+03,4.371057508984080414e+03,4.378935918232764379e+03,4.386766655190178426e+03,4.394802778943944759e+03,4.403081782199566987e+03,4.411656657264889873e+03,4.420671074367003712e+03,4.430253419552650485e+03,4.439946256017557062e+03,4.449652757456497056e+03,4.459142988479340602e+03,4.468454821382390037e+03,4.477835987871204452e+03,4.487638236167270406e+03,4.497614586011371102e+03,4.507553173705126937e+03,4.517149513898613804e+03,4.526379063136867444e+03,4.535424139445595756e+03,4.544074447753862842e+03,4.552001596041825906e+03,4.559133824068277136e+03,4.565156448659544367e+03,4.569507617347312589e+03,4.572563293167077063e+03,4.574816822841440626e+03,4.576543056162392531e+03,4.577489316047643115e+03,4.577645409733237102e+03,4.577305815818340307e+03,4.577091484251309339e+03,4.576878435363190874e+03,4.576831452358896968e+03,4.577191918778218678e+03,4.577733897691099628e+03,4.577747139066867931e+03,4.576744176577573853e+03,4.574727634432193554e+03,4.572172680603402114e+03,4.569334350035957868e+03,4.566015667298635890e+03,4.562325679679531277e+03,4.557998047535545084e+03,4.553039934636059115e+03,4.547903531073834529e+03,4.543001588196013472e+03,4.538184022650390943e+03,4.533760201299859546e+03,4.529699559321465131e+03,4.525855144294240745e+03,4.521879991408586648e+03,4.517746864723388171e+03,4.513538160359044923e+03,4.509525113607752246e+03,4.505811137817172494e+03,4.502363006736279203e+03,4.498871990980223927e+03,4.495015944071134982e+03,4.490846485713686889e+03,4.486200486723405447e+03,4.481066051210163096e+03,4.475608215142574409e+03,4.470134919974508193e+03,4.464296945029361268e+03,4.457922966695288778e+03,4.451230493784471946e+03,4.444669672095734313e+03,4.437929451408417663e+03,4.430858105438082930e+03,4.423489960571917436e+03,4.416082519601278364e+03,4.408725259391400868e+03,4.401186004713462353e+03,4.392995229058341465e+03,4.384001920992004671e+03,4.374288352198082976e+03,4.364070365521726671e+03,4.353725979373179143e+03,4.343151935736658743e+03
3.868401846425895201e+03,3.865518341326894642e+03,3.863998599563185053e+03,3.863076336212413025e+03,3.861679627016361337e+03,3.860506817690409207e+03,3.859428254856584317e+03,3.857763513762531147e+03,3.855470160276392562e+03,3.853529447158894527e+03,3.853356971608523509e+03,3.854789447043418932e+03,3.856130584907947195e+03,3.857143504290213514e+03,3.857880548087869101e+03,3.857927771061900330e+03,3.857809854464016553e+03,3.858076962268131410e+03,3.857796519395595624e+03,3.855954860063175147e+03,3.852819217255418607e+03,3.849503787932986143e+03,3.846569660590319018e+03,3.843735996622862785e+03,3.841006349307670007e+03,3.838526231124773858e+03,3.836305690463279461e+03,3.834188555676314991e+03,3.832817426965257710e+03,3.833340945054227177e+03,3.835694515729161594e+03,3.838360067532411904e+03,3.840638199847855958e+03,3.843434356007890074e+03,3.847507717045904428e+03,3.852228107601337342e+03,3.856222041003717095e+03,3.859253845022909445e+03,3.861842058834976342e+03,3.863073610253542938e+03,3.862483279225835304e+03,3.861519617918198492e+03,3.860581729842400819e+03,3.858932880203508375e+03,3.856945126965189502e+03,3.855659060999934354e+03,3.855800301836904964e+03,3.856657136502153662e+03,3.856288675012541262e+03,3.855446722962843978e+03,3.855818130809268041e+03,3.855724891003166249e+03,3.853931685001812639e+03,3.851735808826359062e+03,3.849438210251488272e+03,3.846449706389640141e+03,3.842908624229974521e+03,3.839864738139046040e+03,3.838511000973116097e+03,3.838589568141524524e+03,3.839208168562696756e+03,3.840595209170324324e+03,3.842515220772722387e+03,3.844283864711310798e+03,3.846057206375695387e+03,3.847599851665219830e+03,3.848315832967639381e+03,3.847898664115050906e+03,3.846244637334915296e+03,3.843565793212138942e+03,3.840478664476044287e+03,3.837286742712820796e+03,3.834277413400271598e+03,3.831487218837177352e+03,3.828671996141976706e+03,3.825838016921787585e+03,3.823124841388500954e+03,3.820920109678554581e+03,3.820078961076664655e+03,3.820659808360576790e+03,3.821644399766282277e+03,3.823329059108166348e+03,3.826612768727036837e+03,3.830655079329094860e+03,3.834520012731285988e+03,3.838903064796821127e+03,3.843993433526722129e+03,3.849282372257201587e+03,3.854398362452844140e+03,3.858767546195724208e+03,3.862112275510329255e+03,3.864924296214745937e+03,3.867581643645029544e+03,3.870532168548157642e+03,3.873709545111898024e+03
4.503614937471276789e+03,4.508331798674938909e+03,4.513532713110830628e+03,4.518346656786151470e+03,4.522062262551699860e+03,4.525275876407397845e+03,4.528456618757659271e+03,4.531270956533395292e+03,4.533746047363280923e+03,4.536095778712852734e+03,4.538286294950597949e+03,4.540463749712775098e+03,4.542608808019301250e+03,4.544782416159237073e+03,4.547288016496247110e+03,4.550214310795802703e+03,4.553481532590379175e+03,4.557285698596430848e+03,4.561535111490884447e+03,4.566010907657399002e+03,4.570766405206418312e+03,4.576081205930223405e+03,4.581916038018918698e+03,4.587845690065870258e+03,4.593681930338542770e+03,4.599935242963005294e+03,4.606762032437192829e+03,4.613444545065486636e+03,4.619599276960783754e+03,4.625284959214154696e+03,4.630201246199066190e+03,4.634043702320771445e+03,4.637092931659773058e+03,4.639743338187422523e+03,4.642210586665135452e+03,4.644047269732306631e+03,4.644704503839230711e+03,4.644504754700903504e+03,4.644274024308747357e+03,4.644056337526807511e+03,4.644046887235753275e+03,4.644974084893919098e+03,4.646756104549632255e+03,4.648781423483455001e+03,4.651093166925168589e+03,4.653848754116882446e+03,4.656779251761642627e+03,4.659816194527419611e+03,4.662960056516160876e+03,4.666292575903799843e+03,4.669652171013326551e+03,4.672215620078891334e+03,4.673511317914177198e+03,4.674167033303652715e+03,4.674528784237133550e+03,4.674468955236098736e+03,4.674123213618259797e+03,4.673630454613778966e+03,4.672891024931067477e+03,4.672091175474876763e+03,4.671425384765624585e+03,4.670811680295457336e+03,4.670179141299977346e+03,4.669698559120327445e+03,4.669343265237247579e+03,4.668988350906671258e+03,4.668770645072189836e+03,4.668777398652918237e+03,4.668943011790554920e+03,4.669341492661419579e+03,4.669799230578852985e+03,4.669983613645068544e+03,4.670538617642271674e+03,4.671860275773590729e+03,4.673393972282858158e+03,4.674698647585400067e+03,4.675739300556256239e+03,4.676222993154487085e+03,4.675992193665748346e+03,4.675088102180031456e+03,4.673717934129902460e+03,4.672194463249655200e+03,4.670038765802121816e+03,4.666660708745020202e+03,4.662404496936273972e+03,4.657761843773935652e+03,4.652845976356656138e+03,4.647882234667011289e+03,4.643190368958716135e+03,4.638886867881625221e+03,4.634821851821001474e+03,4.630975768827550382e+03,4.627620936327167328e+03,4.625010719669116952e+03,4.622955223163679875e+03
4.606377611906759739e+03,4.609402716148431864e+03,4.612430243226963285e+03,4.615370403072980480e+03,4.617997292520994051e+03,4.620519782740824667e+03,4.622967525732182366e+03,4.625322650877469641e+03,4.627683245848143997e+03,4.630047374181739542e+03,4.632345618580441624e+03,4.634746548970854747e+03,4.637304888458088499e+03,4.640185301146107122e+03,4.643350394794727436e+03,4.646628573879412215e+03,4.650072613098393958e+03,4.653789535074583000e+03,4.657375444737833277e+03,4.660710785139418476e+03,4.664115414815820259e+03,4.667828230606759462e+03,4.671704353184520187e+03,4.675249879766423874e+03,4.678571035385896721e+03,4.682207852178416033e+03,4.685938731122848367e+03,4.689167985143553778e+03,4.692634270027667299e+03,4.696881086684402362e+03,4.701288951718143835e+03,4.705383255669748905e+03,4.709472206479537817e+03,4.713727031045075819e+03,4.718258245191223978e+03,4.722681004512532127e+03,4.726605116869354788e+03,4.730281163348244263e+03,4.733590262675033955e+03,4.735956769870351309e+03,4.737606141478499012e+03,4.738908665942805783e+03,4.739523117144329262e+03,4.739689431003956088e+03,4.739819146941967119e+03,4.739846968410866793e+03,4.739779941521383989e+03,4.739906859416360930e+03,4.739907708180670852e+03,4.739725416925016361e+03,4.739360107172510652e+03,4.738309775538506074e+03,4.736041476093180790e+03,4.732936115872900700e+03,4.729629667947028793e+03,4.726403479130941378e+03,4.723264935225034606e+03,4.719987680987777821e+03,4.716615019559179018e+03,4.713396506284560019e+03,4.710795528043008744e+03,4.708996669094514800e+03,4.707943888954400791e+03,4.707192930924963548e+03,4.706143264344526870e+03,4.704558133369470852e+03,4.702629551246775918e+03,4.700496750081364553e+03,4.698437017897163059e+03,4.696524119202244947e+03,4.694390576616632643e+03,4.691862079750880184e+03,4.689409300252435969e+03,4.687144530775985913e+03,4.684929485087140165e+03,4.682853206493326979e+03,4.681217689117934242e+03,4.680054944073063780e+03,4.678794137921169749e+03,4.677192188644195085e+03,4.675464058396201835e+03,4.673908002277932610e+03,4.672282517054642994e+03,4.670436076708851942e+03,4.668340814253569079e+03,4.665984355058502842e+03,4.662754047518814332e+03,4.658596078538067559e+03,4.654204600022726481e+03,4.649699942681132597e+03,4.644649988282803861e+03,4.639295963496570948e+03,4.634084601437577476e+03,4.628943700240192811e+03,4.623760270128900629e+03
4.285588573318324052e+03,4.286260293189866388e+03,4.286950970325630806e+03,4.287637905061438687e+03,4.288190851777234457e+03,4.288644327111052007e+03,4.289017640170000959e+03,4.289117146798497743e+03,4.288986835331138536e+03,4.288941355988034047e+03,4.289051557532842708e+03,4.289197208640616736e+03,4.289328589742537588e+03,4.289429480285929458e+03,4.289573623359175144e+03,4.289825612777010974e+03,4.290074773487193852e+03,4.290451185522711967e+03,4.291077971043235266e+03,4.291558229998704519e+03,4.291584786143297606e+03,4.291547915679618200e+03,4.291609371685523911e+03,4.290805932820067937e+03,4.288390993335484382e+03,4.285211697949035624e+03,4.282447275880728739e+03,4.280095419940112151e+03,4.277792651684046177e+03,4.275791169561249262e+03,4.274335088610965613e+03,4.273157411854064776e+03,4.272144340612872838e+03,4.272125068539459789e+03,4.273776087558721883e+03,4.276268255087516991e+03,4.278385534123154684e+03,4.279993052708387950e+03,4.281801527196490497e+03,4.283204164678892994e+03,4.283393104372283233e+03,4.283724896692726361e+03,4.285000596906731516e+03,4.286013377588666117e+03,4.286574850923767372e+03,4.287398997384435461e+03,4.288148555656312055e+03,4.288771767755930341e+03,4.289268574034104859e+03,4.289840529495651026e+03,4.291110547419814793e+03,4.291359920730662452e+03,4.289228553807591197e+03,4.286441947649503163e+03,4.283919692011244479e+03,4.281026632404916199e+03,4.278232209076013532e+03,4.275869558187532675e+03,4.273435587273321289e+03,4.271171455939797852e+03,4.269344639453764103e+03,4.267887834506849686e+03,4.266615439147664802e+03,4.265330386325756081e+03,4.264167012860808427e+03,4.263220372833053261e+03,4.262409532296315774e+03,4.261701111117949949e+03,4.260997731062801904e+03,4.260463807830098631e+03,4.260162237046184600e+03,4.259516460701794131e+03,4.258491708029240726e+03,4.257722356515522733e+03,4.257362467922064752e+03,4.256973397024175028e+03,4.256440436004154435e+03,4.255918009797995182e+03,4.255515562305326057e+03,4.255061024770585391e+03,4.254492281424613793e+03,4.254727719801788226e+03,4.256392939530630429e+03,4.258709204297604629e+03,4.260699521090012240e+03,4.262488223162311442e+03,4.264304238636860646e+03,4.265875467174825644e+03,4.267164759796170983e+03,4.268379021698196993e+03,4.269423407061066428e+03,4.270218712597016747e+03,4.270950890486402386e+03,4.271616737301039393e+03,4.272104566439531482e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.165568646949702270e+03,4.165267605163051485e+03,4.165327431186774447e+03,4.165062047093057117e+03,4.164851341422317091e+03,4.164929404453374445e+03,4.164909693165314820e+03,4.164699053506443306e+03,4.164539204977964800e+03,4.164366985071947965e+03,4.164070995665981172e+03,4.163718704714001433e+03,4.163445523655557736e+03,4.163138595252404230e+03,4.161835910863632307e+03,4.159601623936840042e+03,4.157333423034146108e+03,4.155128917763212485e+03,4.152257537340996350e+03,4.149199831788153460e+03,4.146427849214993330e+03,4.144153174026359011e+03,4.142456439219418826e+03,4.140773818959293749e+03,4.138711799222505761e+03,4.137446677110461678e+03,4.137765150060407905e+03,4.138351127741886557e+03,4.137760387221114797e+03,4.136275981197520196e+03,4.134891258015429230e+03,4.133276945412138957e+03,4.130911011798563777e+03,4.129019669562446325e+03,4.129108011268550399e+03,4.129380483927930982e+03,4.128079979654948147e+03,4.126667737825832774e+03,4.126912750760593553e+03,4.127838646219367547e+03,4.128601904062124049e+03,4.129318157938118020e+03,4.129553704400999777e+03,4.128671135071323079e+03,4.126989893861427845e+03,4.125449779057950764e+03,4.124330965247521817e+03,4.123274302926349264e+03,4.122364879259939698e+03,4.122049315592447783e+03,4.121693694911858984e+03,4.120602446325578967e+03,4.118996572489941173e+03,4.117646486190404175e+03,4.116793373313968914e+03,4.116185911411383131e+03,4.115276215204744403e+03,4.114171000100161109e+03,4.112584139654696628e+03,4.110187738360542426e+03,4.107765210007888527e+03,4.106154604815622406e+03,4.104543098222782646e+03,4.102386580382777538e+03,4.100322269636626515e+03,4.098266288368681671e+03,4.095361717889248212e+03,4.091905493388379455e+03,4.089257410095736304e+03,4.087851533980410750e+03,4.087083805056840447e+03,4.086258524394239430e+03,4.086637956991603460e+03,4.089179867835412097e+03,4.092530954936752551e+03,4.095201672978849274e+03,4.097668449845273244e+03,4.099957283166086199e+03,4.101836322676177588e+03,4.103386803273258920e+03,4.104584513354178853e+03,4.106119282057019518e+03,4.108017703959148093e+03,4.108642205223671226e+03,4.107878987280691035e+03,4.107454128279727229e+03,4.107853010968591661e+03,4.108904391401242719e+03,4.110348714354424374e+03,4.111858731981586971e+03,4.112993959376668499e+03,4.113531622230986613e+03,4.113366864300588531e+03,4.113189844756819184e+03,4.113079972956731581e+03
4.203830831742890950e+03,4.203461795208813783e+03,4.203444513617127086e+03,4.203634730471269904e+03,4.203817893127077696e+03,4.203849909784514239e+03,4.203850316095966264e+03,4.203730872878219998e+03,4.203351115455298896e+03,4.203239231839854256e+03,4.203583923204819257e+03,4.203367476515050839e+03,4.202630058704487055e+03,4.201847076732356982e+03,4.201459858849995726e+03,4.201262834395765822e+03,4.200767780183425202e+03,4.200186389436517857e+03,4.199566814426268138e+03,4.198494083753267660e+03,4.197122491951668053e+03,4.196218149525232548e+03,4.196226452939339651e+03,4.196397614774506110e+03,4.196065629543968498e+03,4.196053582277767418e+03,4.197077437974351596e+03,4.198219265654002811e+03,4.198999384493178695e+03,4.199973455982390078e+03,4.201230735761986580e+03,4.202213517418351330e+03,4.202639468408024186e+03,4.203030463297860479e+03,4.203704823631847830e+03,4.203769241402623265e+03,4.203039093037596103e+03,4.202632557720016848e+03,4.202781281223458791e+03,4.202769192536803530e+03,4.202448122569179759e+03,4.202050069188429006e+03,4.201503849859173897e+03,4.200625595165452978e+03,4.199473708874007571e+03,4.198673354045398810e+03,4.198062176470413760e+03,4.196951622471111477e+03,4.195729097044981245e+03,4.195087838036101857e+03,4.194850966540255286e+03,4.194649429696014522e+03,4.194488306813535019e+03,4.194470697864553586e+03,4.194583269926355570e+03,4.194591330283791649e+03,4.194562542924588342e+03,4.194847721181848101e+03,4.195062840654217325e+03,4.194621696160791544e+03,4.193665104627178152e+03,4.192868266301189578e+03,4.192274647547837958e+03,4.191256391344128133e+03,4.190225995831574437e+03,4.189580792045146154e+03,4.188481716652549039e+03,4.186701919589568206e+03,4.185320966825174764e+03,4.184587831679657029e+03,4.184055817919519541e+03,4.183514129874607534e+03,4.183432721566156033e+03,4.184446726260093783e+03,4.185725879529728445e+03,4.186434666112929335e+03,4.187400160688067444e+03,4.188967057761742581e+03,4.190425829430298108e+03,4.191788450960703813e+03,4.193274813513508889e+03,4.194885350856599871e+03,4.196146001642659030e+03,4.196401329514860663e+03,4.196285939915143899e+03,4.196710979668980144e+03,4.197259296070342316e+03,4.197567148473224734e+03,4.197788326705313011e+03,4.197708955754731505e+03,4.197043391727652306e+03,4.195926328710998860e+03,4.194763386969125349e+03,4.193953952151290650e+03,4.193034562560312224e+03
